sample,noisy_mse,noisy_mae,noisy_psnr,noisy_ssim,stage_one_mse,stage_one_mae,stage_one_psnr,stage_one_ssim,stage_two_mse,stage_two_mae,stage_two_psnr,stage_two_ssim,stage_one_mse_vs_noisy_percent,stage_two_mse_vs_noisy_percent,stage_two_mse_vs_stage_one_percent,stage_one_mae_vs_noisy_percent,stage_two_mae_vs_noisy_percent,stage_two_mae_vs_stage_one_percent,stage_one_psnr_vs_noisy,stage_two_psnr_vs_noisy,stage_two_psnr_vs_stage_one,stage_one_ssim_vs_noisy,stage_two_ssim_vs_noisy,stage_two_ssim_vs_stage_one
tile_0053,0.0335893033404279,0.14363862900232338,14.737990035577248,0.1652773916721344,0.0018118856598698318,0.03064971431441421,27.418692122079836,0.7673089504241943,0.0018179511717610942,0.030807580772770866,27.40417785646229,0.7657167315483093,94.60576588473315,94.58770801723351,-0.3347623984009113,78.66192783424684,78.55202253965223,-0.5150666552295121,12.680702086502588,12.666187820885042,-0.014514265617545874,0.6020315587520599,0.6004393398761749,-0.0015922188758850098
tile_0054,0.03391977737498411,0.14334503497222703,14.69547006802506,0.15303786098957062,0.0018489149107575025,0.030001737051599992,27.33083075124657,0.7295392155647278,0.0018446648531319188,0.03011492365590603,27.340825268799556,0.7276210784912109,94.54915375676646,94.56168349002088,0.22986766999690839,79.07026423523298,78.99130328320003,-0.3772668366213841,12.63536068322151,12.645355200774496,0.009994517552986082,0.5765013545751572,0.5745832175016403,-0.0019181370735168457
tile_0055,0.03182218877802149,0.13774194711025226,14.972699522342163,0.39246463775634766,0.004102934800413498,0.05147245217769599,23.86905384335944,0.8219566345214844,0.004055894546601972,0.05105735953037538,23.91913345199432,0.8214426040649414,87.10668574989016,87.25450793188921,1.1465025914324947,62.63124396194566,62.93259925423609,0.806436510713745,8.896354321017276,8.946433929652157,0.05007960863488137,0.4294919967651367,0.42897796630859375,-0.0005140304565429688
tile_0056,0.03221295659540132,0.14234893358511336,14.919694125867,0.31982818245887756,0.0034395684551797793,0.0450836902594034,24.63496042687417,0.7855887413024902,0.003383481634194642,0.04473717609059236,24.706361765588394,0.7854418158531189,89.32240682411992,89.49651943877245,1.6306354042953874,68.32874744899516,68.57217334624914,0.7686020527983864,9.71526630100717,9.786667639721394,0.0714013387142245,0.46576055884361267,0.46561363339424133,-0.0001469254493713379
tile_0057,0.02976476818692518,0.1345436559646659,15.262974954583143,0.4151856005191803,0.003970619167359723,0.04811741741547829,24.011417652769914,0.816730797290802,0.003886239243172132,0.04755834738519601,24.104704670426603,0.8168399930000305,86.66000305319392,86.94349232365516,2.1251074613559595,64.23657654425938,64.65210712150866,1.1618870261778536,8.748442698186771,8.84172971584346,0.09328701765668868,0.4015451967716217,0.4016543924808502,0.00010919570922851562
tile_0058,0.033300810081981665,0.14609935328200052,14.775452016331593,0.4277249872684479,0.004051563520299714,0.049615338072915925,23.923773478467353,0.8421230316162109,0.004021373291687604,0.049443111156326346,23.9562561080772,0.8417425155639648,87.83343855502204,87.92409769676,0.7451500750474985,66.04000157540153,66.15788499700514,0.34712434355777366,9.14832146213576,9.180804091745605,0.03248262960984505,0.41439804434776306,0.41401752829551697,-0.00038051605224609375
tile_0059,0.03084198560756481,0.13907833878052245,15.108576698347854,0.2671879231929779,0.00295347806404924,0.04078673951759507,25.296662503683297,0.7503678202629089,0.002920437027878628,0.04066750931221937,25.345521538275314,0.7504927515983582,90.4238394322938,90.53096948737856,1.1187161527555995,70.67354997534156,70.7592787857524,0.2923259049041308,10.188085805335444,10.23694483992746,0.04885903459201657,0.48317989706993103,0.48330482840538025,0.00012493133544921875
tile_0060,0.029616237537509967,0.1352205667104626,15.284701153113183,0.281084269285202,0.002884205941420591,0.04012746743429337,25.399737328467275,0.7699503898620605,0.002835485921398782,0.04002626906630269,25.473725047080833,0.7691307067871094,90.26140326647621,90.42590768726939,1.6892004597221164,70.32443480272107,70.39927428199006,0.252192262460596,10.115036175354092,10.18902389396765,0.07398771861355868,0.4888661205768585,0.48804643750190735,-0.0008196830749511719
tile_0061,0.03655865122989092,0.15504080430127942,14.370098352090206,0.026708869263529778,0.0005226680544064254,0.0181605404277434,32.81774043271269,0.8021177649497986,0.0005698839006487666,0.019090441437053112,32.44213611771849,0.8021441102027893,98.57033004002324,98.44117908763872,-9.033620066174203,88.28660589733954,87.68682765605624,-5.120447890907072,18.447642080622483,18.072037765628284,-0.3756043149941988,0.7754088956862688,0.7754352409392595,2.6345252990722656e-05
tile_0062,0.036623954306330087,0.15520467161544124,14.362347665142538,0.02664205990731716,0.0005189002968455006,0.018093153132137257,32.84916080859658,0.8030263781547546,0.0005831843014811971,0.01933249857628046,32.341941751425026,0.8031225204467773,98.58316692811127,98.40764245006608,-12.388507970893816,88.34239140883105,87.54386812261579,-6.849803542213244,18.486813143454043,17.97959408628249,-0.5072190571715538,0.7763843182474375,0.7764804605394602,9.614229202270508e-05
tile_0063,0.03651729555360587,0.15500739865994242,14.375013935045736,0.026717498898506165,0.0005101199106385575,0.01788018710703909,32.92327725063792,0.8064239621162415,0.0005745594941801677,0.019154525825418506,32.40664994553804,0.8065740466117859,98.60307313861803,98.42660995161393,-12.632242380217251,88.46494602088968,87.64283125127466,-7.127099457911891,18.548263315592187,18.031636010492306,-0.5166273050998811,0.7797064632177353,0.7798565477132797,0.0001500844955444336
tile_0064,0.036173824116499866,0.1539809934328457,14.416055773620853,0.04166672006249428,0.0008060189088285844,0.02033615047204762,30.936547697289196,0.802939236164093,0.0008590237165777125,0.02138459117753655,30.659948456720826,0.803066074848175,97.77181725041632,97.62528917647418,-6.576124600620339,86.7930774969856,86.11218780916438,-5.155551474356114,16.520491923668345,16.243892683099972,-0.2765992405683697,0.7612725161015987,0.7613993547856808,0.00012683868408203125
tile_0065,0.03607283809642817,0.15346014671698308,14.428196874257662,0.09511249512434006,0.0015600001948613811,0.026254075566574404,28.068753473973224,0.7682657837867737,0.0015999972228524747,0.027059869301050792,27.958807711571332,0.7684528231620789,95.67541597173124,95.5645374545373,-2.5639117304499837,82.89192593110629,82.36684254514913,-3.0692138918891954,13.640556599715563,13.53061083731367,-0.10994576240189247,0.6731532886624336,0.6733403280377388,0.00018703937530517578
tile_0066,0.03643344330306798,0.1547306219777056,14.38499781905087,0.026752842590212822,0.0004771308572027112,0.017261374574445654,33.21362495661753,0.8156237006187439,0.0005610898967053038,0.018965999633564934,32.50967551372536,0.8157923221588135,98.69040416181983,98.45995918629504,-17.59664843200914,88.84424146053472,87.74256873581388,-9.875372623237475,18.82862713756666,18.124677694674492,-0.7039494428921671,0.7888708580285311,0.7890394795686007,0.00016862154006958008
tile_0067,0.035893884225813064,0.15295257428043385,14.449795423198477,0.06321582943201065,0.0010390848317560436,0.022208187333130052,29.833489948301235,0.7960942387580872,0.0010902623512820443,0.02338916191441361,29.624689846240365,0.7962368130683899,97.10512012236117,96.96254006832177,-4.925249408126876,85.480344193219,84.70822604689849,-5.317744143493359,15.383694525102758,15.174894423041888,-0.20880010206087007,0.7328784093260765,0.7330209836363792,0.00014257431030273438
tile_0068,0.03598045210341327,0.15357215791114717,14.439333839369917,0.04602072015404701,0.0008024992128153162,0.019809726144899287,30.95555384929486,0.8138167262077332,0.0008525177246629306,0.020917865201530123,30.692965828418785,0.8140462040901184,97.76962443243121,97.63060863656558,-6.232842481195736,87.1007047017203,86.37912920802177,-5.593914062846174,16.516220009924943,16.25363198904887,-0.26258802087607336,0.7677960060536861,0.7680254839360714,0.0002294778823852539
tile_0069,0.03570422177964971,0.153295571928993,14.4728042850399,0.027695640921592712,0.00045709923306163345,0.016709695249422413,33.399895073857515,0.8274978995323181,0.00047755684101492764,0.01729863940499854,33.20974929274024,0.8278113007545471,98.71976138877176,98.66246394064491,-4.475528829105642,89.0996882433353,88.71549961468467,-3.524565509933422,18.927090788817615,18.736945007700342,-0.19014578111727332,0.7998022586107254,0.8001156598329544,0.0003134012222290039
tile_0070,0.0360792912946137,0.1539266522200554,14.427420018912231,0.027485892176628113,0.000446519740661781,0.016448033169050785,33.501593361685686,0.8302321434020996,0.00044938676663951914,0.016643688584811873,33.47379720657551,0.830605685710907,98.76239326040076,98.75444680171252,-0.6420826934748592,89.31436958328928,89.18726007175296,-1.1895368506992101,19.074173342773456,19.046377187663282,-0.02779615511017397,0.8027462512254715,0.8031197935342789,0.00037354230880737305
tile_0071,0.03550809334354646,0.15248517008088433,14.496726471184893,0.0281963050365448,0.00047906945695619705,0.017073304025719455,33.19601516677274,0.8315131664276123,0.00043415760895902807,0.01632596016770549,33.62352583216768,0.8319686055183411,98.65081616092107,98.77729957292135,9.374809298534641,88.80330197575076,89.29341118284123,4.377265565517709,18.699288695587846,19.126799360982787,0.42751066539494076,0.8033168613910675,0.8037723004817963,0.00045543909072875977
tile_0072,0.03495905146190053,0.1509027602041897,14.564403595173554,0.02903415448963642,0.0004717152177336496,0.016900967244206793,33.26320113003512,0.834735095500946,0.0004418352374118775,0.01638841354512503,33.54739651064682,0.8352194428443909,98.6506635677809,98.73613493806202,6.334326135444633,88.8000940331789,89.13975229946125,3.032688553712531,18.69879753486157,18.982992915473268,0.284195380611699,0.8057009410113096,0.8061852883547544,0.0004843473434448242
tile_0073,0.03465194184292015,0.15098446881797636,14.602724231579472,0.04344480112195015,0.0008685818878599508,0.023364873600703124,30.611892310231696,0.8042306303977966,0.000802931664899924,0.022377174646436515,30.953214146462646,0.8059296607971191,97.49341063829179,97.68286675378923,7.55832281073448,84.52498208350733,85.1791546364852,4.227281393197376,16.009168078652223,16.350489914883173,0.34132183623095,0.7607858292758465,0.762484859675169,0.0016990303993225098
tile_0074,0.03519829939992986,0.1510065638293033,14.534783188817507,0.05188663303852081,0.0008650459631040002,0.023326801046475037,30.629608162437243,0.8070513606071472,0.0007980843245587434,0.022281131096264062,30.979512192309965,0.8081207871437073,97.54236432483519,97.732605443545,7.740818569337267,84.55245887665951,85.24492543155245,4.482697598044582,16.094824973619737,16.44472900349246,0.3499040298727216,0.7551647275686264,0.7562341541051865,0.0010694265365600586
tile_0075,0.033908892469681866,0.14562337956037888,14.69686394891944,0.04902327060699463,0.000881801661676871,0.023368723246512957,30.54629087119567,0.8084531426429749,0.0008049236065567657,0.0222567156459282,30.942453355640428,0.812492847442627,97.39949730748269,97.6262167592868,8.718293292157199,83.95262950423168,84.71624837088743,4.75852954761099,15.84942692227623,16.24558940672099,0.39616248444475843,0.7594298720359802,0.7634695768356323,0.0040397047996521
tile_0076,0.0348888035925007,0.1510999031019177,14.573139231309636,0.05907968804240227,0.0009022845495533048,0.02373766487569166,30.44656479295526,0.825217068195343,0.0008483749000775706,0.022927600677993116,30.714121889521046,0.8262893557548523,97.41382777096075,97.56834625232052,5.974794703336477,84.2900859706836,84.82619762996913,3.412569020333938,15.873425561645625,16.14098265821141,0.26755709656578475,0.7661373801529408,0.76720966771245,0.0010722875595092773
tile_0077,0.03699802775769232,0.15542453244520024,14.318214261162561,0.09163392335176468,0.0013175975970068346,0.028253953959591627,28.802172058902325,0.7310289740562439,0.0012774854141432064,0.027721665940390494,28.93644049778989,0.7310479283332825,96.43873558440451,96.54715266848892,3.0443424422411245,81.82143223139279,82.16390584918464,1.8839416952487527,14.483957797739764,14.618226236627327,0.13426843888756324,0.6393950507044792,0.6394140049815178,1.895427703857422e-05
tile_0078,0.03529596355128123,0.15134314204414304,14.522749577180768,0.06500110030174255,0.0010226167788520552,0.025193245092225425,29.902870857508095,0.816362202167511,0.0009452404008083668,0.02408489273439803,30.244577243300128,0.8173946738243103,97.10273732188581,97.3219589275838,7.566507771420267,83.35356016007836,84.0859041188843,4.399402910462817,15.380121280327327,15.72182766611936,0.3417063857920333,0.7513611018657684,0.7523935735225677,0.0010324716567993164
tile_0079,0.035614532973326146,0.15149465926138816,14.483727463478333,0.061790239065885544,0.0008026105476821241,0.02214848837705811,30.954951371887198,0.8117620944976807,0.000768120117247462,0.021685173199699648,31.145708604649613,0.8117961883544922,97.74639597749815,97.84323967459365,4.2972809831951135,85.38002033534185,85.68584971547799,2.0918591349031996,16.471223908408867,16.66198114117128,0.19075723276241519,0.7499718554317951,0.7500059492886066,3.409385681152344e-05
tile_0080,0.03792728398287542,0.15716496643218156,14.210482565190253,0.07866212725639343,0.0010847658277169854,0.025875934559962843,29.64664004402254,0.7453193664550781,0.0010677536225471428,0.025638074214725748,29.715289464761177,0.7450618743896484,97.13988001828243,97.18473481246576,1.5682836548830723,83.53581262581913,83.687157006591,0.9192338336066532,15.436157478832287,15.504806899570925,0.06864942073863745,0.6666572391986847,0.666399747133255,-0.0002574920654296875
tile_0081,0.03543447023958466,0.15160712850750477,14.50574055741323,0.06454036384820938,0.000853701855278398,0.022940755442865186,30.686937747616522,0.8235721588134766,0.0008162053215182344,0.022355995999684335,30.882005780282338,0.823546826839447,97.59075880207543,97.6965781737399,4.392228215075827,84.86828708603264,85.25399417575693,2.5489981994586697,16.181197190203292,16.376265222869108,0.19506803266581585,0.7590317949652672,0.7590064629912376,-2.5331974029541016e-05
tile_0082,0.03629795319070098,0.15456718171974634,14.401178637530405,0.03776765242218971,0.0006476377137022506,0.020022803108664295,31.88667869035591,0.7894963622093201,0.0006315247377617923,0.019743680293383175,31.996096328156668,0.7905111908912659,98.2157734616613,98.26016432815396,2.487961340044228,87.04588976399357,87.22647325667008,1.3940246716022378,17.485500052825508,17.59491769062626,0.10941763780075675,0.7517287097871304,0.7527435384690762,0.0010148286819458008
tile_0083,0.037806235823244154,0.1568183073172046,14.224365610022819,0.054925378412008286,0.0008896156627686164,0.023383274245513046,30.50797579410736,0.7542635798454285,0.0008714403039468303,0.023074128175532376,30.597623578993147,0.7542126774787903,97.64690759765706,97.6949826266199,2.043057421586049,85.08893850115697,85.28607496772739,1.3220820434930813,16.28361018408454,16.37325796897033,0.08964778488578773,0.6993382014334202,0.699287299066782,-5.0902366638183594e-05
tile_0084,0.033334602256389394,0.14677053029282186,14.771047224458972,0.041462648659944534,0.0005659706610361394,0.018775777623010487,32.47206081321197,0.8289589881896973,0.00053936902196572,0.01823937992009424,32.68114000366788,0.8294921517372131,98.30215265002101,98.38195452935895,4.70017986828487,87.20739266557739,87.57285956267592,2.8568601188526515,17.701013588752996,17.910092779208906,0.20907919045590972,0.7874963395297527,0.7880295030772686,0.0005331635475158691
tile_0085,0.02974798584670979,0.13691575851482796,15.265424338101186,0.1456569880247116,0.0014779106162865433,0.028650797199475164,28.30351831182993,0.8091520667076111,0.0014365941871160347,0.02823994106966173,28.426658951827825,0.8088397979736328,95.0318968689102,95.1707850255182,2.7955972922315087,79.07414200508389,79.37422150964211,1.4340129070508434,13.038093973728744,13.16123461372664,0.12314063999789582,0.6634950786828995,0.6631828099489212,-0.0003122687339782715
tile_0086,0.03315095267244878,0.14510228001258932,14.795039865822066,0.1334053874015808,0.0016772121606704806,0.03062675640554365,27.75411997393595,0.7228970527648926,0.0016556654120565334,0.030388578237496706,27.8102742381874,0.7231550812721252,94.94068186443286,95.00567772994188,1.2846763885454833,78.89298748242521,79.05713250345885,0.7776800288385458,12.959080108113884,13.015234372365335,0.056154264251450314,0.5894916653633118,0.5897496938705444,0.000258028507232666
tile_0087,0.02827632049298026,0.1319909944846683,15.48577104548438,0.09401020407676697,0.0010290380019731817,0.02384246180527801,29.875685866151116,0.8445525169372559,0.0009497469263149328,0.0226828124514545,30.22392103286929,0.8460841178894043,96.36077826240282,96.64119337397271,7.705359326497975,81.93629656449973,82.81487874228475,4.863798727222032,14.389914820666736,14.738149987384908,0.34823516671817245,0.7505423128604889,0.7520739138126373,0.0015316009521484375
tile_0088,0.028381082220401973,0.13413714815731717,15.469710481531163,0.09102898091077805,0.0009479805001555477,0.022893090538985916,30.232005959551223,0.8535739779472351,0.000872668592498167,0.02168257811936769,30.591506540896418,0.8541662693023682,96.65981553207268,96.92517506654188,7.944457469855472,82.93307196889506,83.83551580063549,5.287675849430539,14.76229547802006,15.121796059365256,0.3595005813451948,0.7625449970364571,0.7631372883915901,0.0005922913551330566
tile_0089,0.03396059503235205,0.1484897040550628,14.690247089756962,0.12914322316646576,0.0015534948227149557,0.02954972516153968,28.08690189766633,0.7765450477600098,0.0015450033945194393,0.02931596788088579,28.110705620518054,0.7763994336128235,95.4255959848906,95.45059975230818,0.5466016411098421,80.09981543866363,80.2572386634868,0.7910641448473974,13.396654807909368,13.420458530761092,0.023803722851724274,0.647401824593544,0.6472562104463577,-0.0001456141471862793
tile_0090,0.02875038539544089,0.13317478229404855,15.413563292702984,0.11260896176099777,0.0011739068168686,0.024731410067659,29.303663754273437,0.8325064778327942,0.0011410024338119316,0.024171889469215557,29.427134292102124,0.8337153792381287,95.91690058855784,96.03134908239224,2.802980831514464,81.42935949160983,81.84949954275557,2.262388585659823,13.890100461570453,14.01357099939914,0.12347053782868755,0.7198975160717964,0.7211064174771309,0.0012089014053344727
tile_0091,0.025199052009474882,0.12458134469518238,15.986157971072688,0.11122243851423264,0.0012212206893896886,0.024362033734594963,29.13205846682856,0.7416856288909912,0.0011595703749507846,0.023978218192041822,29.357028886600474,0.7427256107330322,95.15370384199173,95.39835715044049,5.048253356214767,80.44487816839478,80.75296245139255,1.575465934964652,13.145900495755873,13.370870915527787,0.224970419771914,0.6304631903767586,0.6315031722187996,0.0010399818420410156
tile_0092,0.026752529823853316,0.13030619587775996,15.726351431160275,0.14287281036376953,0.0017088382978133066,0.028855870874679113,27.672990313049752,0.6973465085029602,0.001649779758728189,0.028779960734330718,27.82574029091084,0.6975216269493103,93.61242353876507,93.83318224634891,3.4560636404679754,77.85533475188797,77.91358995597635,0.26306653740610325,11.946638881889477,12.099388859750565,0.15274997786108813,0.5544736981391907,0.5546488165855408,0.00017511844635009766
tile_0093,0.02740822784727563,0.13186695452515332,15.621190440311034,0.1769295483827591,0.0023603094794835623,0.03305670976271813,26.270310493942564,0.6972560882568359,0.002293894094254939,0.032884034365811964,26.394266367147907,0.6975259184837341,91.38831779772228,91.63063694947007,2.8138422442448214,74.93177128284051,75.06271796127709,0.5223611126020496,10.64912005363153,10.773075926836873,0.12395587320534318,0.5203265398740768,0.520596370100975,0.00026983022689819336
tile_0094,0.024640403436190752,0.12266085619816636,16.083521857658475,0.08210684359073639,0.0009911452668535305,0.021758337953722656,30.038626886334058,0.747717559337616,0.0009232313361218972,0.021057954551840414,30.34689463207123,0.7496214509010315,95.97756071884042,96.25318092492797,6.85206629167806,82.26138425238881,82.83237602889389,3.2189195855486394,13.955105028675582,14.263372774412755,0.3082677457371723,0.6656107157468796,0.6675146073102951,0.0019038915634155273
tile_0095,0.02871736215111922,0.1357008860163873,15.418554549529409,0.19851553440093994,0.0032245317922094756,0.03884435009727364,24.915333367874002,0.666604220867157,0.003134176576405701,0.038476793414683165,25.038765394569698,0.667091429233551,88.77149030875107,89.08612650454197,2.802118931563156,71.37502102043551,71.64587900329798,0.9462294559441552,9.496778818344593,9.620210845040289,0.12343202669569564,0.46808868646621704,0.4685758948326111,0.00048720836639404297
tile_0096,0.028399491802519262,0.13387838724114687,15.466894314084668,0.26833227276802063,0.003683119013059707,0.04266747621497302,24.337842475094593,0.6780414581298828,0.003607348597243531,0.04260589096458034,24.428118874725875,0.6782304644584656,87.03103901058896,87.29784102360757,2.0572350648324713,68.12967567489535,68.17567656545117,0.1443376919750177,8.870948161009926,8.961224560641208,0.09027639963128209,0.4097091853618622,0.40989819169044495,0.00018900632858276367
tile_0097,0.02645714579440792,0.12765735028348027,15.774570094530844,0.23532657325267792,0.003068676012231895,0.035561904729538206,25.130489615282414,0.7686388492584229,0.003004597008334801,0.035148061330365486,25.222137695158203,0.7696054577827454,88.40133385483894,88.64353308674036,2.0881645257326547,72.14268927674887,72.46687225426933,1.1637267528838964,9.35591952075157,9.447567600627359,0.09164807987578882,0.5333122760057449,0.5342788845300674,0.0009666085243225098
tile_0098,0.030987138088613475,0.14052742892674716,15.088185324963598,0.4776515066623688,0.007203075988769621,0.06360493141245153,21.424820036143615,0.7401220798492432,0.007091823823538496,0.06318192553428048,21.49242061764779,0.740189790725708,76.75462648996145,77.1136534027179,1.5445091153359907,54.73842231497245,55.039435349510754,0.6650520152722696,6.336634711180016,6.404235292684193,0.06760058150417692,0.2624705731868744,0.26253828406333923,6.771087646484375e-05
tile_0099,0.030699357040972246,0.13976484565827008,15.128707201736905,0.44390037655830383,0.006906245931134896,0.06175901162969429,21.607579605024778,0.7130472660064697,0.006797306720502705,0.06151263319710173,21.676631326058594,0.7132120728492737,77.50361376651107,77.85847204737603,1.577401264282653,55.81219917009944,55.98847985887505,0.3989351935711734,6.478872403287873,6.547924124321689,0.06905172103381574,0.2691468894481659,0.26931169629096985,0.00016480684280395508
tile_0100,0.02912424303855107,0.13729735937526755,15.357453534664362,0.1794312447309494,0.002150015704211468,0.033851421216278745,26.67558367885569,0.7162347435951233,0.002056471649306604,0.0334186600554555,26.868772733342716,0.7164036631584167,92.61777996645083,92.93896961859403,4.350854494766216,75.34444845093164,75.65964836649623,1.2784135651449033,11.31813014419133,11.511319198678354,0.19318905448702495,0.5368034988641739,0.5369724184274673,0.00016891956329345703
tile_0101,0.030616636936639147,0.14152607763596592,15.140425157956305,0.19960860908031464,0.0028621462165607354,0.039232389891822095,25.43308183496073,0.6906764507293701,0.0027050140450934923,0.03819703460546483,25.67830475588552,0.690668523311615,90.6516635955676,91.16488838832464,5.490012025173863,72.27903821885332,73.01060324464342,2.6390319050460995,10.292656677004427,10.537879597929216,0.24522292092478892,0.4910678416490555,0.49105991423130035,-7.927417755126953e-06
tile_0102,0.030532735158621194,0.14181235722407828,15.152342893439986,0.15671487152576447,0.002251865560519249,0.034273270517113964,26.474575410264983,0.6922159194946289,0.002158978811757264,0.03355457709794033,26.657516198158643,0.6923753619194031,92.62474996484744,92.9289701674576,4.124879850312497,75.83195767421127,76.33874948928421,2.096950213183657,11.322232516824997,11.505173304718657,0.18294078789365997,0.5355010479688644,0.5356604903936386,0.00015944242477416992
tile_0103,0.026605148410464685,0.1306956356749538,15.750343141244834,0.060119807720184326,0.0006852150502801388,0.019603865671437386,31.641731066203732,0.8309128880500793,0.00059665457730561,0.018126990352224464,32.24277023286117,0.8324737548828125,97.424502056111,97.75737173835525,12.924478663789174,85.00036702052307,86.1303782191265,7.533592322889221,15.891387924958899,16.492427091616335,0.6010391666574364,0.770793080329895,0.7723539471626282,0.0015608668327331543
tile_0104,0.030691266363120348,0.14177615062565488,15.1298519162133,0.12069682031869888,0.0015368893960568094,0.028748334394246438,28.133573858578327,0.7643618583679199,0.0014586250324251796,0.027888072795292373,28.360563374953315,0.7638862729072571,94.99242104293361,95.24742636824556,5.092387508979653,79.72272891640752,80.32950346569366,2.9923876185544627,13.003721942365027,13.230711458740016,0.22698951637498865,0.643665038049221,0.6431894525885582,-0.0004755854606628418
tile_0105,0.028388724673652624,0.1351385978011308,15.468541171478304,0.12032271176576614,0.0013703575810679969,0.026019016509811383,28.631660932658548,0.8223752975463867,0.0012946567641662066,0.02498727104889061,28.878453552790766,0.8228211402893066,95.17288079397305,95.43953883434655,5.52416522137181,80.74642113121462,81.50989320929484,3.965351497938896,13.163119761180244,13.409912381312463,0.2467926201322186,0.7020525857806206,0.7024984285235405,0.0004458427429199219
tile_0106,0.038842394907333044,0.1584398759407577,14.106940006236064,0.026486271992325783,0.0006450469806678402,0.020115801838755942,31.90408653268981,0.758141279220581,0.0006206571697660693,0.019739231572657445,32.07148223320976,0.7586258053779602,98.33932232498346,98.4021140528364,3.7810906232782,87.30382631309466,87.54150023442448,1.872012207701217,17.797146526453744,17.96454222697369,0.1673957005199469,0.7316550072282553,0.7321395333856344,0.0004845261573791504
tile_0107,0.038846449903340866,0.15854244389462716,14.106486643234922,0.026629850268363953,0.0006303425637732849,0.01988063184906726,32.00423366223985,0.7616998553276062,0.0006112414915866006,0.019561003432727375,32.13787173157006,0.7617578506469727,98.37734834111811,98.42651904329091,3.030268505484317,87.4603725282041,87.66197684846571,1.6077377156143107,17.897747019004925,18.031385088335135,0.13363806933021039,0.7350700050592422,0.7351280003786087,5.799531936645508e-05
tile_0108,0.038658417999245166,0.15846164920435513,14.127559223782367,0.025988532230257988,0.0006182801356107184,0.019746302394423765,32.08814706490347,0.7654454112052917,0.0006100566302091627,0.019619547364754908,32.14629848520707,0.765453040599823,98.40065846558235,98.42193068991837,1.3300613957834444,87.53874991610205,87.61874089833991,0.6419177987705269,17.9605878411211,18.018739261424702,0.05815142030360221,0.7394568789750338,0.739464508369565,7.62939453125e-06
tile_0109,0.03400289795742057,0.14788694663100857,14.684840678611796,0.06539370119571686,0.0007488617879427453,0.02072327225363324,31.25598329527002,0.8275772929191589,0.0007215856531218116,0.02033016083556542,31.41712110211085,0.8275205492973328,97.79765304451259,97.87787013322982,3.6423456584513487,85.98708491470873,86.25290378988552,1.8969562975215002,16.571142616658225,16.732280423499056,0.16113780684083068,0.7621835917234421,0.7621268481016159,-5.6743621826171875e-05
tile_0110,0.029173056261346822,0.1378751942327483,15.350180704357314,0.09246354550123215,0.0008122404673071531,0.02050241927976515,30.903153769607513,0.9005209803581238,0.0007876715191645914,0.020296512853159736,31.036548575816894,0.9002917408943176,97.2157854835959,97.30000342744951,3.024836748655969,85.12972591345559,85.27906853288125,1.0043030717288675,15.5529730652502,15.68636787145958,0.13339480620938104,0.8080574348568916,0.8078281953930855,-0.00022923946380615234
tile_0111,0.033767945823828034,0.14775914112445557,14.714953576207478,0.06201353669166565,0.0007198719431111894,0.0203965242455079,31.427447526610454,0.8284902572631836,0.000682064301499047,0.01981728689093624,31.661746803731056,0.828671395778656,97.86817964330179,97.98014275118344,5.251995438069561,86.19609988912418,86.58811445428991,2.839882656473837,16.712493950402976,16.946793227523578,0.23429927712060206,0.7664767205715179,0.7666578590869904,0.0001811385154724121
tile_0112,0.03175452038393576,0.13966585859758532,14.981944424016238,0.16371794044971466,0.0019637474607621685,0.031519196351093605,27.069143635192226,0.7401978373527527,0.0019382797909757452,0.03138359058824965,27.125835322871545,0.738231360912323,93.81584909166001,93.89605080618286,1.2968912905195464,77.43242574270866,77.52951873608984,0.43023229822687603,12.087199211175989,12.143890898855307,0.05669168767931865,0.576479896903038,0.5745134204626083,-0.0019664764404296875
tile_0113,0.02993155347182852,0.13614215850038788,15.23870742340069,0.18173809349536896,0.0022693106283656517,0.030759337994413254,26.441060528362147,0.816039502620697,0.0022410355679451095,0.030462015893325162,26.49551250631511,0.8136751055717468,92.41833327995649,92.51279900973277,1.245975763172879,77.4064563591258,77.62484727077515,0.9666076075567486,11.202353104961457,11.256805082914418,0.05445197795296153,0.6343014091253281,0.6319370120763779,-0.0023643970489501953
tile_0114,0.03039038806197804,0.13429351597860284,15.172637542767642,0.14496511220932007,0.0018108655753900802,0.029742995069305778,27.42113787142099,0.7517797350883484,0.001775399329514023,0.029420843163587545,27.50703948468574,0.7490084767341614,94.0413213161444,94.15802349778068,1.958524495580926,77.85224785234995,78.09213427081974,1.0831185795767002,12.248500328653346,12.334401941918099,0.08590161326475254,0.6068146228790283,0.6040433645248413,-0.0027712583541870117
tile_0115,0.029374804846924053,0.13082640975600116,15.32025009969077,0.12197917699813843,0.0012487521632776517,0.025091785455951292,29.035237464146235,0.7854769825935364,0.0012288415036747814,0.024858454887688453,29.105041289267053,0.7819334864616394,95.74890056364609,95.81668198281339,1.5944444533020845,80.82055029810195,80.99890157189904,0.9299081911586262,13.714987364455466,13.784791189576284,0.06980382512081817,0.663497805595398,0.659954309463501,-0.0035434961318969727
